Date,Open,High,Low,Close,Volume
09/07/2022,10000,10050,9330,9620,5326100
09/08/2022,9710,9750,9290,9370,3460000
09/09/2022,9460,9550,9120,9290,3580400
09/12/2022,9460,9550,9210,9290,3282900
09/13/2022,9370,9460,9170,9290,2756400
09/14/2022,9080,9250,8960,9170,3790600
09/15/2022,9290,9290,9120,9170,1868600
09/16/2022,9170,9170,8830,8870,2386100
09/19/2022,8960,8960,8370,8370,4197400
09/20/2022,8530,8740,8370,8740,3474400
09/21/2022,8710,9040,8620,9000,4299300
09/22/2022,8960,9370,8870,9330,4084000
09/23/2022,9420,9500,9080,9210,3628900
09/26/2022,9120,9670,9080,9580,10167700
09/27/2022,9870,10250,9710,10120,11456500
09/28/2022,10300,10370,9550,9750,9967100
09/29/2022,9960,10000,9080,9080,6448000
09/30/2022,9080,9460,8620,9460,7665300
10/03/2022,9420,9800,8920,9040,7455900
10/04/2022,9290,9370,8870,8960,5089500
10/05/2022,9210,9370,9120,9210,4233400
10/06/2022,9250,9330,8580,8580,6043800
10/07/2022,8460,8490,7990,8000,7130900
10/10/2022,7870,8370,7870,8370,4256100
10/11/2022,8280,8370,7780,7780,4323700
10/12/2022,7700,8310,7700,8170,3330700
10/13/2022,8170,8280,8029,8140,1727300
10/14/2022,8350,8370,8070,8140,3257900
10/17/2022,8130,8200,7880,8070,2046300
10/18/2022,8200,8580,8189,8290,4053300
10/19/2022,8370,8460,8230,8250,1218300
10/20/2022,8240,8250,8029,8130,2114100
10/21/2022,8200,8200,7580,7580,4515900
10/24/2022,7680,7860,7050,7050,7472400
10/25/2022,6830,7270,6590,6740,6034800
10/26/2022,6860,6990,6320,6320,4717700
10/27/2022,6340,6760,6280,6760,3628000
10/28/2022,6870,7140,6830,6880,3192000
10/31/2022,6950,6950,6500,6700,4862100
11/01/2022,6880,6950,6700,6810,2504300
11/02/2022,6820,6930,6720,6740,2003800
11/03/2022,6610,6740,6530,6570,2199800
11/04/2022,6530,6570,6120,6120,6433600
11/07/2022,6000,6170,5690,5690,6708400
11/08/2022,5820,6060,5700,6060,6362900
11/09/2022,6270,6480,6240,6350,5550500
