Ticker,Date,Open,High,Low,Close,Volume
MBB,3/8/2022,22.47853,22.6199,21.91303,21.91303,25634800.0
MBB,3/9/2022,21.91303,22.12509,21.38288,21.73631,24112200.0
MBB,3/10/2022,22.12509,22.44319,21.91303,21.94838,11866200.0
MBB,3/11/2022,21.94838,22.40784,21.94838,22.23112,11264100.0
MBB,3/14/2022,22.26647,22.6199,22.05441,22.3725,15981400.0
MBB,3/15/2022,22.54922,22.54922,22.16044,22.33715,8699100.0
MBB,3/16/2022,22.72593,22.90265,22.54922,22.69059,11226300.0
MBB,3/17/2022,22.938,23.15006,22.76128,22.79662,10242000.0
MBB,3/18/2022,22.97334,23.00868,22.6199,22.69059,9945300.0
MBB,3/21/2022,22.83197,22.83197,22.47853,22.76128,11691900.0
MBB,3/22/2022,22.76128,23.11471,22.76128,22.938,11007000.0
MBB,3/23/2022,22.97334,23.11471,22.72593,22.72593,9099900.0
MBB,3/24/2022,22.65525,22.86731,22.6199,22.65525,8114800.0
MBB,3/25/2022,22.65525,22.76128,22.47853,22.47853,8093300.0
MBB,3/28/2022,22.47853,22.58456,21.98372,22.26647,12952600.0
MBB,3/29/2022,22.3725,22.6199,22.26647,22.6199,7209800.0
MBB,3/30/2022,22.54922,23.60953,22.47853,23.07937,30137100.0
MBB,3/31/2022,23.07937,23.39746,23.07937,23.29143,12822600.0
MBB,4/1/2022,23.32678,23.68021,23.1854,23.53884,16261600.0
MBB,4/4/2022,23.85693,23.85693,23.32678,23.32678,12192900.0
MBB,4/5/2022,23.29143,23.46815,23.07937,23.07937,9967500.0
MBB,4/6/2022,23.07937,23.68021,22.97334,23.57418,16787300.0
MBB,4/7/2022,23.71556,24.3164,23.68021,23.82159,24107500.0
MBB,4/8/2022,23.85693,24.03365,23.39746,23.46815,11429800.0
MBB,4/12/2022,23.46815,23.50349,22.76128,22.79662,15344600.0
MBB,4/13/2022,22.79662,23.1854,22.76128,23.04403,13561000.0
MBB,4/14/2022,23.11471,23.25609,22.83197,22.83197,7906600.0
MBB,4/15/2022,22.83197,22.86731,22.12509,22.19578,15110600.0
MBB,4/18/2022,22.12509,22.12509,21.31219,21.41822,17892400.0
MBB,4/19/2022,21.5596,21.807,20.71135,20.71135,12751000.0
MBB,4/20/2022,20.78204,21.2415,20.60532,20.85272,13037400.0
MBB,4/21/2022,20.85272,21.59494,20.56997,21.20616,12604800.0
MBB,4/22/2022,21.41822,21.77166,21.06479,21.20616,11453500.0
MBB,4/25/2022,21.34753,21.5596,19.72173,19.8631,16198700.0
MBB,4/26/2022,19.79242,20.81738,19.08554,20.74669,14781200.0
MBB,4/27/2022,20.67601,21.02944,20.39326,20.9941,7174300.0
MBB,4/28/2022,21.06479,21.13547,20.78204,20.81738,6266100.0
MBB,4/29/2022,20.74669,21.13547,20.71135,21.06479,8486800.0
MBB,5/4/2022,21.06479,21.10013,20.4286,20.4286,7874800.0
MBB,5/5/2022,20.71135,20.71135,19.96913,20.49929,6904400.0
MBB,5/6/2022,20.14585,20.35791,19.79242,19.79242,8851900.0
MBB,5/9/2022,19.50967,19.65104,18.4847,18.52005,15746400.0
MBB,5/10/2022,18.2373,19.12089,17.74249,19.12089,10841700.0
MBB,5/11/2022,19.12089,19.43898,18.87348,19.43898,5764300.0
MBB,5/12/2022,19.08554,19.29761,18.13127,18.13127,10183600.0
MBB,5/13/2022,18.37867,18.52005,17.03562,17.03562,16132200.0
MBB,5/16/2022,17.81318,17.9192,17.31836,17.38905,7382400.0
MBB,5/17/2022,17.42439,18.59073,17.35371,18.59073,8100400.0
MBB,5/18/2022,18.94417,19.43898,18.66142,18.83814,8675300.0
MBB,5/19/2022,18.52005,19.12089,18.37867,18.90883,6247500.0
MBB,5/20/2022,18.94417,19.26226,18.8028,19.08554,5044800.0
MBB,5/23/2022,19.08554,19.15623,18.44936,18.59073,6270000.0
MBB,5/24/2022,18.73211,18.97951,18.4847,18.97951,6690500.0
MBB,5/25/2022,19.08554,19.96913,19.08554,19.82776,10916300.0
MBB,5/26/2022,20.00448,20.00448,19.54501,19.54501,7260800.0
MBB,5/27/2022,19.58035,19.89845,19.47432,19.79242,8373900.0
